GENDER|OWNER AGE|CITY|IDEOLOGY|TENANT|TENANT AGE|TENANT WORK
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Fatima El-Khayari|Less 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Fatima El-Khayari|Less 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Fatima El-Khayari|Over 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Fatima El-Khayari|Over 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Fatima El-Khayari|Over 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Wang Mei|Less 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Wang Mei|Less 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Wang Mei|Less 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Wang Mei|Over 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Wang Mei|Over 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Wang Mei|Over 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Awa Ndiaye|Less 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Awa Ndiaye|Less 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Awa Ndiaye|Less 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Awa Ndiaye|Over 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Awa Ndiaye|Over 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Awa Ndiaye|Over 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Anna Meyer|Less 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Anna Meyer|Less 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Anna Meyer|Less 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Anna Meyer|Over 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Anna Meyer|Over 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|FAR LEFT|Anna Meyer|Over 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A college student
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A Teacher
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A Caregiver
MALE|Less than 60|MILAN;CITTa STUDI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Sara Esposito|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Sara Esposito|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Sara Esposito|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Sara Esposito|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Sara Esposito|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Sara Esposito|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Maria Ionescu|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Maria Ionescu|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Maria Ionescu|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Maria Ionescu|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Maria Ionescu|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Maria Ionescu|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Fatima El-Khayari|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Fatima El-Khayari|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Fatima El-Khayari|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Fatima El-Khayari|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Fatima El-Khayari|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Fatima El-Khayari|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Wang Mei|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Wang Mei|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Wang Mei|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Wang Mei|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Wang Mei|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Wang Mei|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Awa Ndiaye|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Awa Ndiaye|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Awa Ndiaye|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Awa Ndiaye|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Awa Ndiaye|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Awa Ndiaye|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Anna Meyer|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Anna Meyer|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Anna Meyer|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Anna Meyer|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Anna Meyer|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR RIGHT|Anna Meyer|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Sara Esposito|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Sara Esposito|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Sara Esposito|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Sara Esposito|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Sara Esposito|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Sara Esposito|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Maria Ionescu|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Maria Ionescu|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Maria Ionescu|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Maria Ionescu|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Maria Ionescu|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Maria Ionescu|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Fatima El-Khayari|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Fatima El-Khayari|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Fatima El-Khayari|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Fatima El-Khayari|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Fatima El-Khayari|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Fatima El-Khayari|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Wang Mei|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Wang Mei|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Wang Mei|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Wang Mei|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Wang Mei|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Wang Mei|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Awa Ndiaye|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Awa Ndiaye|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Awa Ndiaye|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Awa Ndiaye|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Awa Ndiaye|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Awa Ndiaye|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Anna Meyer|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Anna Meyer|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Anna Meyer|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Anna Meyer|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Anna Meyer|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|FAR LEFT|Anna Meyer|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Fatima El-Khayari|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Wang Mei|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Wang Mei|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Awa Ndiaye|Over 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Less 35|A college student
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;COLLI|NOT DEFINED OR INTERESTED IN|Anna Meyer|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Sara Esposito|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Sara Esposito|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Sara Esposito|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Sara Esposito|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Sara Esposito|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Sara Esposito|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Maria Ionescu|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Maria Ionescu|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Maria Ionescu|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Maria Ionescu|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Maria Ionescu|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Maria Ionescu|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Fatima El-Khayari|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Fatima El-Khayari|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Fatima El-Khayari|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Fatima El-Khayari|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Fatima El-Khayari|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Fatima El-Khayari|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Wang Mei|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Wang Mei|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Wang Mei|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Wang Mei|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Wang Mei|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Wang Mei|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Awa Ndiaye|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Awa Ndiaye|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Awa Ndiaye|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Awa Ndiaye|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Awa Ndiaye|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Awa Ndiaye|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Anna Meyer|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Anna Meyer|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Anna Meyer|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Anna Meyer|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Anna Meyer|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR RIGHT|Anna Meyer|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Sara Esposito|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Sara Esposito|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Sara Esposito|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Sara Esposito|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Sara Esposito|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Sara Esposito|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Maria Ionescu|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Maria Ionescu|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Maria Ionescu|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Maria Ionescu|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Maria Ionescu|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Maria Ionescu|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Fatima El-Khayari|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Fatima El-Khayari|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Fatima El-Khayari|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Fatima El-Khayari|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Fatima El-Khayari|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Fatima El-Khayari|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Wang Mei|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Wang Mei|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Wang Mei|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Wang Mei|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Wang Mei|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Wang Mei|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Awa Ndiaye|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Awa Ndiaye|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Awa Ndiaye|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Awa Ndiaye|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Awa Ndiaye|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Awa Ndiaye|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Anna Meyer|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Anna Meyer|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Anna Meyer|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Anna Meyer|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Anna Meyer|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|FAR LEFT|Anna Meyer|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Sara Esposito|Less 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A Teacher
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A Caregiver
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Sara Esposito|Over 35|A college student
MALE|Less than 60|BOLOGNA;BORGO PANIGALE|NOT DEFINED OR INTERESTED IN|Maria Ionescu|Less 35|A Teacher
